SeniorCitizen,tenure,MonthlyCharges,TotalCharges,avg_monthly_spend,num_addon_services,gender_Male,Partner_Yes,Dependents_Yes,PhoneService_Yes,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaperlessBilling_Yes,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,tenure_bucket_7-12mo,tenure_bucket_13-24mo,tenure_bucket_25-48mo,tenure_bucket_49mo+,churn_flag,customerID
0,33,19.45,600.25,0.5893939393939394,0,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,0,2650-GYRYL
0,2,25.05,56.35,12.525,0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,1,0746-JTRFU
0,70,67.95,4664.15,0.9707142857142858,4,True,True,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,True,0,5208-FVQKB
0,22,65.25,1441.8,2.965909090909091,3,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,0,7184-LRUUR
0,59,99.45,5623.7,1.6855932203389832,4,False,False,False,True,False,True,True,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,0,6627-CFOSN
0,36,20.35,695.85,0.5652777777777778,0,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,False,True,False,0,3982-JGSFD
0,51,19.95,1028.75,0.3911764705882353,0,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,False,False,False,True,0,1574-DYCWE
0,53,77.4,4155.95,1.4603773584905662,4,True,True,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,0,7247-XOZPB
0,20,19.7,395.6,0.985,0,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,0,2466-FCCPT
0,63,99.7,6330.4,1.5825396825396827,4,True,True,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,0,6211-WWLTF
0,40,74.8,2971.7,1.8699999999999999,1,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,0,4826-TZEVA
0,35,19.15,638.0,0.5471428571428572,0,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False,0,6016-NXBNJ
0,26,78.95,2034.25,3.036538461538462,1,True,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,0,9138-EFSMO
1,27,95.55,2510.2,3.5388888888888888,3,True,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,1,0576-WNXXC
0,53,62.85,3419.5,1.1858490566037736,3,True,False,True,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,0,4632-XJMEX
1,34,71.55,2427.35,2.1044117647058824,0,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,0,8910-LEDAG
1,19,94.95,1760.25,4.997368421052632,2,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,False,True,False,False,0,3452-GWUIN
0,43,86.1,3551.65,2.0023255813953487,3,True,True,False,True,False,False,True,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,0,2716-GFZOR
0,6,19.55,122.9,3.2583333333333333,0,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,0,3724-UCSHY
0,56,24.8,1424.2,0.4428571428571429,0,True,False,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,True,False,False,False,True,0,8626-XHBIE
0,57,39.3,2111.45,0.6894736842105262,2,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,1,4628-CTTLA
0,34,84.05,2909.95,2.472058823529412,2,True,True,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,0,3192-LNKRK
0,10,36.25,374.0,3.625,2,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,0,4439-YRNVD
0,1,20.25,20.25,20.25,0,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,1,2876-VBBBL
0,13,23.9,300.8,1.8384615384615384,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,1,6834-NXDCA
0,56,98.6,5581.05,1.7607142857142857,3,True,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,0,2208-UGTGR
0,55,103.65,5676.65,1.8845454545454547,4,False,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,True,False,False,False,False,False,True,0,3005-TYFRD
0,36,92.9,3379.25,2.5805555555555557,6,False,True,True,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,True,False,False,False,False,True,False,0,8670-MEFCP
0,47,19.9,942.95,0.4234042553191489,0,True,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,0,3079-BCHLN
0,12,20.1,232.4,1.675,0,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,True,False,False,True,False,False,False,0,7777-UNYHB
0,1,85.45,85.45,85.45,2,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,1,5597-GLBUC
1,24,80.5,2088.45,3.3541666666666665,1,True,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,0,7278-CKDNC
0,63,99.9,6137.0,1.5857142857142859,3,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,True,1,2748-MYRVK
1,35,39.85,1434.6,1.1385714285714286,2,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,0,8450-UYIBU
0,67,60.5,3870.0,0.9029850746268657,3,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,0,2969-VAPYH
0,25,84.8,2043.45,3.392,1,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,1,4822-YCXMX
0,21,103.85,2215.0,4.9452380952380945,4,True,False,False,True,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,0,7181-OQCUT
0,13,67.8,842.25,5.2153846153846155,4,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,0,8474-UMLNT
0,35,75.2,2576.2,2.1485714285714286,0,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,1,9821-POOTN
1,71,24.85,1901.0,0.35000000000000003,0,True,True,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,0,3836-FZSDJ
0,29,19.35,601.6,0.6672413793103449,0,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,0,9142-XMYJH
0,71,49.35,3515.25,0.6950704225352113,3,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False,False,False,True,1,6559-ILWKJ
1,7,89.0,605.45,12.714285714285714,2,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,True,False,False,False,0,0187-QSXOE
1,57,55.0,3094.05,0.9649122807017544,4,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,True,False,False,False,False,True,0,7733-UDMTP
0,65,76.15,4929.55,1.1715384615384616,4,True,True,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True,0,2649-HWLYB
0,27,20.3,595.05,0.7518518518518519,0,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,True,False,0,5214-CHIWJ
0,6,74.9,469.8,12.483333333333334,0,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,1,4229-CZMLL
1,72,117.35,8436.25,1.629861111111111,6,False,False,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,True,False,False,False,False,False,True,0,6904-JLBGY
0,1,19.75,19.75,19.75,0,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,0,2465-BLLEU
0,11,45.2,492.0,4.109090909090909,0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,0,1685-VAYJF
0,39,25.2,987.95,0.6461538461538462,0,True,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,False,False,True,False,0,8874-EJNSR
1,59,89.75,5496.9,1.521186440677966,3,False,False,False,True,False,True,True,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,0,6917-YACBP
0,26,75.0,1908.35,2.8846153846153846,4,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,True,False,False,False,False,False,False,False,True,False,0,5049-MUBWG
1,2,49.95,107.1,24.975,1,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0,4223-WOZCM
0,72,65.7,4575.35,0.9125000000000001,6,False,True,True,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,True,0,0769-MURVM
0,65,67.05,4309.55,1.0315384615384615,3,True,True,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,0,9253-VIFJQ
0,72,110.9,7922.75,1.5402777777777779,5,True,True,True,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,0,7030-FZTFM
0,6,87.95,522.35,14.658333333333333,2,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,0,9741-YLNTD
1,32,19.8,587.7,0.61875,0,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,True,False,0,5917-RYRMG
0,50,75.7,3876.2,1.514,3,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,True,0,5120-ZBLAI
0,61,62.15,3778.85,1.0188524590163934,5,True,True,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,True,False,False,False,True,0,1194-BHJYC
0,15,101.25,1457.25,6.75,4,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,True,False,False,True,False,False,1,3663-MITLP
0,72,115.15,8349.45,1.5993055555555555,6,True,True,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,True,0,0906-QVPMS
0,9,18.95,185.6,2.1055555555555556,0,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,True,False,False,False,1,9025-ZRPVR
0,1,19.5,19.5,19.5,0,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,0,1905-OEILC
0,12,86.55,1066.9,7.2124999999999995,1,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False,False,False,0,7858-GTZSP
0,37,28.6,973.55,0.772972972972973,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,1,3285-UCQVC
0,61,20.4,1226.45,0.33442622950819667,0,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,False,True,0,6248-BSHKG
0,18,19.8,342.3,1.1,0,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,0,4685-TFLLS
0,21,45.65,985.05,2.1738095238095236,0,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,0,3470-BTGQO
0,68,56.4,3948.45,0.8294117647058823,5,True,True,True,False,True,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,True,True,False,False,True,False,False,False,True,0,1209-VFFOC
1,12,73.3,828.05,6.108333333333333,0,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,0,8224-DWCKX
1,2,24.35,41.85,12.175,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1,5482-PLVPE
0,62,101.35,6164.7,1.6346774193548386,3,False,True,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False,False,False,False,True,0,4553-DVPZG
1,29,98.65,2862.75,3.401724137931035,3,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True,False,False,False,True,False,1,4902-OHLSK
0,1,33.6,33.6,33.6,2,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0,6917-IAYHD
1,5,79.9,343.95,15.98,1,True,True,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,1,0495-ZBNGW
0,1,20.7,20.7,20.7,0,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,0,8620-RJPZN
0,62,104.05,6590.5,1.678225806451613,4,True,False,True,True,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,True,False,False,False,False,True,0,7572-KPVKK
0,36,20.25,717.95,0.5625,0,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,0,2642-MAWLJ
1,28,103.3,2890.65,3.689285714285714,4,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,False,True,False,1,2357-COQEK
0,69,73.7,4885.85,1.0681159420289856,4,False,True,True,True,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,True,0,7103-ZGVNT
0,11,96.2,1222.05,8.745454545454546,3,False,True,False,True,False,True,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,True,False,False,True,False,False,False,1,3737-GCSPV
0,63,108.75,6871.7,1.7261904761904763,5,False,True,False,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,False,False,True,0,2027-WKXMW
0,23,20.15,405.6,0.8760869565217391,0,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,0,7137-NAXML
0,10,19.75,208.25,1.975,0,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,0,2428-ZMCTB
0,71,25.95,1801.9,0.3654929577464789,0,False,True,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,True,False,False,False,False,False,True,0,2961-VNFKL
1,45,70.05,3062.45,1.5566666666666666,3,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,True,False,0,1768-HNVGJ
0,70,24.05,1764.75,0.3435714285714286,0,False,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,False,False,False,True,0,6963-KQYQB
0,22,84.75,1816.75,3.852272727272727,1,False,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False,0,5934-RMPOV
0,52,23.05,1255.1,0.4432692307692308,0,False,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,False,False,False,True,0,1207-BLKSA
0,55,104.15,5743.05,1.8936363636363638,4,True,True,False,True,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,True,False,True,False,True,False,False,False,False,True,1,4088-YLDSU
0,65,59.95,3921.1,0.9223076923076924,5,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,0,8316-BBQAY
0,72,19.55,1463.45,0.2715277777777778,0,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,0,1166-PQLGG
0,10,19.6,189.45,1.9600000000000002,0,True,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,0,3146-JTQHR
0,7,20.05,96.8,2.8642857142857143,0,False,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,True,False,False,False,0,4291-YZODP
1,5,85.55,408.5,17.11,2,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,0,4395-PZMSN
0,24,78.6,1846.65,3.275,4,False,True,True,True,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,False,0,6427-FEFIG
0,72,116.8,8456.75,1.6222222222222222,6,False,True,True,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,True,False,False,False,False,False,True,0,0017-IUDMW
0,21,43.55,1011.5,2.0738095238095235,3,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,True,False,False,0,8706-HRADD
0,69,60.8,4263.4,0.881159420289855,5,True,True,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,True,True,False,False,False,False,False,True,0,9955-QOPOY
0,44,54.9,2549.1,1.2477272727272728,2,True,True,True,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,0,4385-ZKVNW
1,61,65.2,3965.05,1.0688524590163935,2,False,True,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,True,False,False,False,False,True,0,5446-DKWYW
1,24,102.95,2496.7,4.289583333333334,4,True,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,True,False,False,False,True,False,False,1,2034-CGRHZ
0,1,90.6,90.6,90.6,2,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,1,5797-APWZC
0,6,50.8,288.05,8.466666666666667,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,1,3683-QKIUE
0,4,90.05,368.1,22.5125,2,True,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,1,4228-ZGYUW
0,72,108.2,7840.6,1.5027777777777778,5,True,True,False,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,True,False,False,False,False,True,0,9031-ZVQPT
0,72,92.0,6632.75,1.2777777777777777,6,True,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,True,0,2990-IAJSV
1,14,75.1,1013.35,5.364285714285714,0,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,0,8107-KNCIM
0,7,25.05,152.95,3.5785714285714287,0,True,False,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,0,9027-YFHQJ
0,48,75.15,3772.65,1.565625,1,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,0,5176-LDKUH
0,55,19.5,1026.35,0.35454545454545455,0,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,False,True,0,4644-OBGFZ
0,1,19.3,19.3,19.3,0,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,0,7926-IJOOU
0,45,112.2,5031.85,2.493333333333333,6,True,False,False,True,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,True,False,False,False,False,True,False,0,6480-YAGIY
0,3,70.3,220.4,23.433333333333334,0,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,0,4029-HPFVY
0,71,19.6,1416.5,0.27605633802816903,0,False,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,False,False,False,True,0,7602-DBTOU
0,8,20.25,158.35,2.53125,0,True,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,True,False,False,False,0,5345-BMKWB
0,3,75.85,256.6,25.28333333333333,0,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,1,3519-ZKXGG
0,69,80.65,5542.55,1.168840579710145,5,True,True,True,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,True,0,5457-COLHT
0,1,68.5,68.5,68.5,0,True,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,1,6416-TVAIH
1,72,115.75,8443.7,1.6076388888888888,6,False,True,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,True,False,False,False,False,False,True,0,5451-YHYPW
0,11,73.5,791.75,6.681818181818182,1,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,1,5108-ADXWO
0,71,80.6,5708.2,1.1352112676056336,5,True,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True,0,7998-WNZEM
0,1,69.95,69.95,69.95,0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,1,3066-RRJIO
0,33,59.55,2016.3,1.8045454545454545,5,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,False,0,4664-NJCMS
0,16,19.05,326.65,1.190625,0,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,True,False,False,0,0307-BCOPK
1,56,95.65,5471.75,1.7080357142857143,4,False,True,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,0,7629-WFGLW
0,1,19.95,19.95,19.95,0,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,0,2542-HYGIQ
0,5,70.05,346.4,14.01,3,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False,False,False,False,False,1,6715-OFDBP
0,57,19.4,1061.6,0.3403508771929824,0,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,False,True,0,5016-LIPDW
0,56,36.1,1971.5,0.6446428571428572,2,True,True,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,True,0,6481-LXPWL
0,8,94.0,773.65,11.75,3,True,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,1,1567-DSCIC
0,22,61.15,1422.05,2.7795454545454543,3,False,True,True,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,1,2150-UWTFY
0,1,19.75,19.75,19.75,0,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,0,6124-ACRHJ
0,40,64.1,2460.35,1.6024999999999998,3,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,True,False,False,False,False,True,False,0,9362-MWODR
0,46,19.75,856.5,0.42934782608695654,0,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,False,False,True,False,0,9975-GPKZU
0,63,19.7,1275.85,0.3126984126984127,0,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,False,False,False,True,0,9625-RZFUK
0,68,110.2,7467.5,1.6205882352941177,5,True,True,True,True,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False,True,True,False,True,False,False,False,False,True,0,5153-LXKDT
0,69,106.35,7261.75,1.5413043478260868,5,True,True,True,True,False,False,True,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,True,True,False,False,False,False,False,True,0,5161-UBZXI
0,56,90.55,5116.6,1.6169642857142856,3,False,True,False,True,False,True,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,0,1020-JPQOW
0,10,65.9,660.05,6.590000000000001,3,False,True,True,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False,True,False,False,True,True,False,False,False,0,7919-ZODZZ
0,63,104.5,6590.8,1.6587301587301588,5,True,False,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,True,0,0565-JUPYD
0,24,52.5,1208.15,2.1875,5,False,True,True,False,True,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,True,True,False,False,True,False,True,False,False,0,6867-ACCZI
0,19,56.1,1033.9,2.9526315789473685,1,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,0,5939-XAIXZ
